,uri,genres
799,spotify:track:4E2jtYi0OhTYaSJ0iCD4Sw,british invasion
800,spotify:track:2gZpW5pTZkimGG98loFSl2,classic soul
801,spotify:track:59RkCJ1LeyY83HvlAcVuYa,bubblegum pop
802,spotify:track:6kOGvRl0ie97TShrk210ON,bubblegum pop
803,spotify:track:39Eogta7bm0y7vW79f1x07,progressive rock
804,spotify:track:1fjOO2k5k2vjg6TrvPJ2NS,brill building pop
805,spotify:track:6o21UfW2RHkzzleZGLfFpK,album rock
806,spotify:track:3msjvrkCvIzUNJHULcAafN,easy listening
807,spotify:track:2Fpm5hvusFNIJ3P8fs5hDj,british invasion
808,spotify:track:1KgyVoQMJcYbX07QC3aIQC,deep adult standards
809,spotify:track:4HjwGX3pJKJTeOSDpT6GCo,adult standards
810,spotify:track:06oBmaDk2mQDe6kIE4aXYX,british invasion
811,spotify:track:4SGBuq37Ol4HJr7pQqFMKa,adult standards
812,spotify:track:06C1afLEMNO4hii8mbX6sq,british invasion
813,spotify:track:7JoPxqrnT3eq02AnflBSiN,classic garage rock
814,spotify:track:0AZb6ryK8LsFcvY1jWHO61,brill building pop
815,spotify:track:2wTdZ6wy0AJp5LcYzWcVt5,bubblegum pop
816,spotify:track:2qhASBzpbFhPRtrnZ5lLnz,adult standards
817,spotify:track:7DD7eSuYSC5xk2ArU62esN,beatlesque
818,spotify:track:3AhXZa8sUQht0UEdBJgpGc,classic rock
819,spotify:track:6bJuuCtXYiwOcKT9s8uRh8,baroque pop
820,spotify:track:7d1ustAIlXG7ht5Q4IOv7s,classic soul
821,spotify:track:36ckFm0oicmvX8bWEErIHd,bubblegum pop
822,spotify:track:1fHD0XDgaXsoFyuxYIjHNC,acid jazz
823,spotify:track:1Zi2ezNOqt9y9irC11xYpN,folk rock
824,spotify:track:5XPwkZ7vNxeidpNLAkwtFp,beach music
825,spotify:track:3ZmUwVr5MlayCju9FzAgVL,adult standards
826,spotify:track:3UEDSuOorTwYlFYW8aJ551,bubblegum pop
827,spotify:track:6ldnKaF2UYpOtmpOAOwlQe,classic soul
828,spotify:track:3l2pObHGPzGmgRWDlAbUJN,soul jazz
829,spotify:track:3BQHpFgAp4l80e1XslIjNI,beatlesque
830,spotify:track:0i7O5MtSTXvR4BEY7stpjF,bubblegum pop
831,spotify:track:2dq2J24oIF67Uvttut4dv7,
832,spotify:track:7d91GO9HafgZuRUA2NjLTj,british invasion
833,spotify:track:6pTR5Y7gna6QoI00iNatPX,karaoke
834,spotify:track:15CatBJBZlCFWkZSXbwzzy,adult standards
835,spotify:track:1udKn1oNKYQSQ9OmiIWCMu,classic rock
836,spotify:track:52ZAsLhFwhCZsExUpSdG5H,pop r&b
837,spotify:track:3mHv5hJCuFTvz3nomrFRJz,british invasion
838,spotify:track:4XhZ3Bi2fuIRrRGQQ4PcCx,bubblegum pop
839,spotify:track:0U2qjjKAGyednhFU0fxw1B,classic garage rock
840,spotify:track:263Iuyk08ks1v6FIudUIGD,album rock
841,spotify:track:6FCDOKVwnnobWroAMkGZf0,thai pop
842,spotify:track:7oyWv82I9J915DAspliyq7,british invasion
843,spotify:track:5mO8mpE3Ld1oQO85Ofp1I4,bubblegum pop
844,spotify:track:4heMx0OAwfILu13Lf0VbBM,classic rock
845,spotify:track:5t6q0AC5pTGxCnLSg3qu4i,philly soul
846,spotify:track:1GY8zOFi8rC39xXnD0tKO8,chicago soul
847,spotify:track:2XmLd81D7jT8Ell9lmvApe,easy listening
848,spotify:track:75f3C2aMNaEis1uFS0oZZF,classic soul
849,spotify:track:5SCB7L1alKg7ZEeSw7Sq9f,adult standards
850,spotify:track:0W1IOQx9EEZM30edmVs0Q4,adult standards
851,spotify:track:2kWZX6IRn5Sc2NItWn5g2G,bubblegum pop
852,spotify:track:381wcolcCbllDRTh4yRSv3,classic soul
853,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,album rock
854,spotify:track:5haXbSJqjjM0TCJ5XkfEaC,motown
855,spotify:track:6Dmrx1BOxZXTc2p3W8ezTh,brill building pop
856,spotify:track:5pZmKhBISjmTWzjsp1uMR0,british invasion
857,spotify:track:5SaZMyjsjVR1YH225iVFyy,northern soul
858,spotify:track:0wX6mflFA4a72SOcAkDYsY,adult standards
859,spotify:track:23VtGqyVaByXxOvU1jTgqb,baroque pop
860,spotify:track:4KRLWRl1bFjnXhY5MgZWrM,country gospel
861,spotify:track:1hTUFqJuQAMjXVGwUPWDqi,beatlesque
862,spotify:track:5y788ya4NvwhBznoDIcXwK,classic rock
863,spotify:track:6qBnFI2eznBHyHjg9kBT4K,british invasion
864,spotify:track:7ledv9CTjqdwnvHgRmETyZ,country
865,spotify:track:1zbo64lsdu5s67XpqMdbiz,adult standards
866,spotify:track:4lg6bxu4GlsfFDWit7V4jM,bubblegum pop
867,spotify:track:29b2b96jozyD9GPCkOrVLs,beatlesque
868,spotify:track:78eqrJFbfW5WRWVeM3KPPg,bubblegum pop
869,spotify:track:5DkgAX62bM7gwYpOGtOGfK,
870,spotify:track:1LD75COdR1n8jTIjommyS2,album rock
871,spotify:track:2rYKu9ogqK1BjYLt1bMsGt,british invasion
872,spotify:track:1Pr9fa2ySv0x5u9Q2SeEhO,adult standards
873,spotify:track:2KOt2JrCB720UxIbyzweQo,baroque pop
874,spotify:track:2OQhFe5jjTnMWaaDRZxz31,bubblegum pop
875,spotify:track:4jiDsFbPBtaqYfVpUC9iP5,movie tunes
876,spotify:track:1ixBweyBTDxzZGJZJLe49Q,classic soul
877,spotify:track:3zpvKmAkd0IZgiC6haBNqy,detroit rock
878,spotify:track:1kFCFfR5q4VO02KtYguXgh,adult standards
879,spotify:track:6RUKPb4LETWmmr3iAEQktW,electropop
880,spotify:track:5XAcKqknLkmAsnbDeJJxeN,easy listening
881,spotify:track:0yjNmllr3Ew6f97TqPuEqa,military cadence
882,spotify:track:2HEgBBls7l0smWTxPx0MtZ,lounge
883,spotify:track:6hjwnAMGtvrIanggFMCnM3,british invasion
884,spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,classic rock
885,spotify:track:226EXK5tPVsqaZ2y9RACR0,psychedelic folk rock
886,spotify:track:0Hw6SCrtU9pFCjgAONpnGZ,motown
887,spotify:track:1wouF9mtyiwZDYiq5YElaq,classic soul
888,spotify:track:6Um3XCAxl9YfFmAnGl93xc,bubblegum pop
889,spotify:track:21ElXnithj4MX8E4rg5lh8,album rock
890,spotify:track:2ObMuepqvx8HsJ8Ye5ItPF,adult standards
891,spotify:track:7ES3QjxzmFKMJWt90giLsv,adult standards
892,spotify:track:3c06k9x6MHHdPQi3ix68yF,classic rock
893,spotify:track:75miYzXfHBB7Bb8zbLMzFZ,dance pop
894,spotify:track:5SUlhldQJtOhUr2GzH5RI7,beatlesque
895,spotify:track:2BlaUfBTbWG50DoZHBD1uV,bubblegum pop
896,spotify:track:3ob88KRvq3Zc8gqnsDwySV,classic rock
897,spotify:track:53trN8rFU32G7X1Mj7z2Bn,british invasion
898,spotify:track:7i4rIZqwNg4wtmYO6SDKru,american oi
899,spotify:track:4Xl2PrS3DJqqSKXCo6Uhv9,classic rock
900,spotify:track:2gGPw8qbUilOhiSQRSvZG9,classic soul
901,spotify:track:5c33j1xFVOL4G24zxYhssB,classic soul
902,spotify:track:3EFb1qDgIqf9MegIryKtDj,classic rock
903,spotify:track:0XnhQGfqfi5CnZXcONJuI5,bubblegum pop
904,spotify:track:2ULL3VZf4WwBKO4vjwT7Bg,baroque pop
905,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,indietronica
906,spotify:track:7BkAlVpGwXXl3sYNn5OoJ7,classic rock
907,spotify:track:13BBUy0iYfRwruBRbZqKME,british invasion
908,spotify:track:5WNcnqDpO5asMaDIthIcu1,classic garage rock
909,spotify:track:17QOLAql5iYwYquHZS0eon,british invasion
910,spotify:track:4g94t2vgwZ5Dk8hvnbx2pg,adult standards
911,spotify:track:4OjqrdD3QILzxkGwNoMk0c,album rock
912,spotify:track:3l35DNYvWELcX1z1DIZ6Tf,lounge
913,spotify:track:51FpzuGkRYXFgsE2zXt9av,classic soul
914,spotify:track:2xOEmK42jfYwj0biDzNlW2,british invasion
915,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,album rock
916,spotify:track:06YcuDoEZvMcxgzvtzJTz4,classic rock
917,spotify:track:0byOqNZN9ailhoORv5Ps0Z,classic rock
918,spotify:track:3SQ9Hb9rfpJ02AWfaOPhpy,motown
919,spotify:track:74coCfBHqY0ralpA8MUR4s,british invasion
920,spotify:track:74VR3AkGPhbYXnxcOYa16x,adult standards
921,spotify:track:59tAS0swoeibMJQzySh6FH,adult standards
922,spotify:track:0VwK5pLjwFPy8FSEC1htp9,new orleans soul
923,spotify:track:5GLr9bkV2czl8o7zJoWXca,brill building pop
924,spotify:track:0Ui8KPWZbJJQ2Y0CIQuVqX,beatlesque
925,spotify:track:6DuLN8tFW0DkH9wsbTHZsX,classic garage rock
926,spotify:track:3uqEiaO6MUoM89nLSIs05c,bubblegum pop
927,spotify:track:0q8nQ0H4ad4KYcZdrTZPux,adult standards
928,spotify:track:7jGzYUZ2Bgg8BDfYlQRfn8,british blues
929,spotify:track:1CQHMHRCDs1qioeseVTbaR,motown
930,spotify:track:3UxZw2CfZ3dmNIii4CxMtG,classic garage rock
931,spotify:track:3Zje70mXjYyMuzge8j24L9,bubblegum pop
932,spotify:track:3NINDFPIYnyT26cWWRomOQ,classic garage rock
933,spotify:track:73Sk2zDTBUg0PnqAh98gic,bubblegum pop
934,spotify:track:1jfcjRGW6y4qnlOGchGqyn,british blues
935,spotify:track:3lIj4GAm3EnTT0zxJBUajL,broadway
936,spotify:track:39lSeqnyjZJejRuaREfyLL,album rock
937,spotify:track:7AzFID6u1b3zIWbd9pb8Dk,classic rock
938,spotify:track:7ufnFt3fA9Ut2K0DILUZ34,british invasion
939,spotify:track:2UizutYVqaB33jCHbSoi0d,classic rock
940,spotify:track:5WeHEbyAGCQ7fB3IF2FeD8,bubblegum pop
941,spotify:track:44xykY61s1aKsgf40A5cyI,album rock
942,spotify:track:1IYn7ytdb8byvHKS7S3Cat,easy listening
943,spotify:track:4vju55Ag7apDL2CfotuE7Q,northern soul
944,spotify:track:4m7w2W776tlZ7xBqJPZOyq,british invasion
945,spotify:track:07KYQySlrmE94gaLbhvp4X,album rock
946,spotify:track:2caREKLVN9PbVDe9EPzXjc,bubblegum pop
947,spotify:track:1OppEieGNdItZbE14gLBEv,adult standards
948,spotify:track:4RGxUjaCmVtD30pIhtEi7w,british folk
949,spotify:track:1tdltVUBkiBCW1C3yB4zyD,beatlesque
950,spotify:track:76ICmoJ4PcoMWoooaTxnQs,classic soul
951,spotify:track:5GR1Jj5ahZtoR6WqyM5LP4,new orleans funk
952,spotify:track:3Jw2A9SC8zhntx4ON9VabX,album rock
953,spotify:track:6Z6bFqqxhHS53Z5SqT0exe,bubblegum pop
954,spotify:track:4gySZmwNJcFvVUR0SaELUK,baroque pop
955,spotify:track:4qH8fQ5Ub2r6llHnrRGM3w,chicago soul
956,spotify:track:0Mvq8TPdX7kVLfF34jpvHS,nashville sound
957,spotify:track:7uGeDI6nJEdUYMsMd7mQyl,bubblegum pop
958,spotify:track:6E9zaZ0Tnm9Np5XkfinOQq,american oi
959,spotify:track:6Pkj4nv5K53i64cLVgkVyY,classic soul
960,spotify:track:4PEeZ2U4UfP2Jo8EtIOjus,chicano punk
961,spotify:track:6lazLV13sV8VNGJTjL4Zeu,spanish invasion
962,spotify:track:5igKwBONSuxkQ99H0hk7Ut,memphis soul
963,spotify:track:3h4t9qpFktohHeUQc3hZCa,album rock
964,spotify:track:2SS3WeSe24ZqTlTSK4KzQZ,adult standards
965,spotify:track:5JcaA4A9ZoXthwEnxOxWvP,classic garage rock
966,spotify:track:5QLOkT6xnj0J2d3vgiQ1uW,big band
967,spotify:track:0wBaPbJ2qsbGqgnGbqBDgP,classic soul
968,spotify:track:6utiXjyN4dWoMNEZa2skxn,baroque pop
969,spotify:track:60DmpUd1BnemzjASiUewnf,bubblegum pop
970,spotify:track:6PaoF0aLOd9XVaD4NUS1Ta,british invasion
971,spotify:track:3koPNalAOcO8orv2MBvxen,bubblegum pop
972,spotify:track:6zGufyo5txRnBPsGm51Zc2,adult standards
973,spotify:track:31vgSRfK5YOGSCAfj6zPAS,album rock
974,spotify:track:0t694qEXX27bGXLa1zVe8F,
975,spotify:track:4IY7Fc1GuYtqXqIT46vrzK,bubblegum pop
976,spotify:track:6vR08FrdLqK0hiC2Y75s4O,classic soul
977,spotify:track:35w6fQ0Wnuv7aIryRx7gTq,memphis soul
978,spotify:track:7lhPwKa37sjV9eqWouT9B4,british invasion
979,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,baroque pop
980,spotify:track:4cix9zymmhisLuM56RDcB7,british folk
981,spotify:track:4Pu5jsCCU3CbOYGAInjLpS,karaoke
982,spotify:track:4d6FHaOlHLo4sGpMXaexho,detroit rock
983,spotify:track:4a01ClusxuZiloOK5UgLUn,adult standards
984,spotify:track:4cIt4ItMqeUBTgIr2MLYJg,beatlesque
985,spotify:track:2vDLWF0RVb7h8OlF2i8F94,easy listening
986,spotify:track:3RB1zMyOLc5MvwUJeLN6Pv,classic girl group
987,spotify:track:4FmCUATNIarCQh72JYdvnm,adult standards
988,spotify:track:1hJZFxflhsCvlfVIXh2vlQ,chicago soul
989,spotify:track:2GB8OypbvrvCee61FKx5dp,classic rock
990,spotify:track:0tURbnatc9qCxlYpXuPK8I,motown
991,spotify:track:2A9AzNxctOYmDTrDRjQCep,folk-pop
992,spotify:track:6qF3qHvzEmh7bkdBatxQuS,bubblegum pop
993,spotify:track:66BjgQodHebiX5QGpBAjyQ,
994,spotify:track:0AWN35e76cvPxAUms8SojX,lounge
995,spotify:track:5LisHkYlpdkqNYl1HZ5cKd,contemporary country
996,spotify:track:1DPy2UtzfVPL7T1xSoTC17,classic rock
997,spotify:track:2sD2XkPogLt7keXttj7F9o,classic soul
998,spotify:track:0EDDzuxDc8oBkXV4X372Az,adult standards
999,spotify:track:2jSOD3Ki2aY8R9GcVrcqBI,nashville sound
